text,label
ആപ്പ് മാത്രം ഡിലീറ്റ് ചെയ്താൽ പോര ചൈനീസ് എല്ലാ പ്രോഡക് റീൽമേ,Non_hope_speech
ആൾ ദി ബെസ്റ്റ് നികേഷ് ഒപ്പം  സോനു കെവിനെയൊക്കെ ചെവിക്കു പുടിച്ചു പുറത്താക്കു,Hope_speech
ആദ്യം നമ്മുടെ രാജ്യം മതം മറന്നു രാജ്യത്തിന് വെന്റിനൊന്നുകാണാംന്നോർത്തിൽ ഒക്കെ ഇപ്പോഴും മതവും ജാതിയും പറഞ്ഞു തമ്മിൽ അടിയാണ് ഒപ്പം  എന്നിട്ട് നമ്മുടെ രാജ്യത്തിനായി പ്രവർത്തിക്കണം ഇന്ത്യക്കായി,Non_hope_speech
ഡോക്ടർ  എനിക്ക് ഒരു സംശയം  ഉദ്,Non_hope_speech
ഇതിലെ കമെന്റുകൾ കാണുമ്പോൾ മലയാളി യുവാക്കളോട് ബഹുമാനം തോന്നുന്നു സ്നേഹം എല്ലാ മലയാളികളോടും മാറും നമ്മുടെ നാട് മാറാതെ എവിടെ പോകാൻ നിയമം റിയാലിറ്റി കൂടെ ഇല്ലെങ്കിൽ അത് തിരുത്തണം,Hope_speech
സഹോദരൻ  നിന്ജ ചരിത്രം  പറയാമോ അടുത്ത എപി,Non_hope_speech
നാട്ടുകാർ അറിഞ്ഞാൽ എൻത് പറയും,Non_hope_speech
മറ്റവൻ ജോർദാൻ  പീറ്റേഴ്‌സൺ  ഫാൻ  ആണെന്ന് തോന്നുന്നു,Non_hope_speech
കെവിനേ നീ തോൽവി ആണല്ലോ നിനക്കു ഇവിടെ വന്നു എന്താ പറയേണ്ടത് എന്ന്‌ പോലും അറീല അറിയാത്ത നീ എന്തിനു ഇവിടെ വന്നു എഴുനേറ്റു പോയിക്കൂടായിരുന്നോ,Non_hope_speech
ഇതിനു പകരമായി ഉപയോഗിക്കാൻ പറ്റുന്ന ഇന്ത്യൻ  അപ്ലിക്കേഷൻ  ഉണ്ടോ,Non_hope_speech
ശ്രീ നീ ആരെടാ നൈനീപോലെ ഉള്ള റസ്സ് മൈരുകൾക്ക് ഈ കേരളത്തിൽ തെരുവ് പട്ടിയുടെ വേല  പോലുമില്ല പനി നീ എന്ന ധൈര്യത്തിലാടാ ഇവിടെ കിടന്ന് കോനായാടി നടത്തുന്ന മൈരേ,Non_hope_speech
സൂര്യ കിരൺ ഇസ് ലാമിനെ ശരിക്ക് പഠിക്ക് അപ്പോൾ മനസ്സിലാകും,Non_hope_speech
അത് എല്ലാവരിലും ഉണ്ട് എല്ലാം  സയങ്ങോട്സ് ആകുന്നു  പെൺ,Non_hope_speech
ഫസൽ ഡാക്സ് ഇവന്റെയൊക്കെ വിധി,Non_hope_speech
ഇതൊക്കെ പണ്ടേ ഉണ്ട്,Non_hope_speech
അസിസ്റ്റർ ഹ ബിനു കളിച്ചു നോക്കി സഹോദരൻ  പക്ഷേ  കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  കളിച്ച കാരണം ഫ് ഒരു ലക്ഷ്യം  ആയി തോനനില്ല,Non_hope_speech
ഇനിയെങ്കിലും നേപ്പാളിന്‌ സാമ്പത്തിക സഹായം കൊടുക്കുന്നത് മോദിയണ്ണൻ നിർത്തിയാൽ മതിയായിരുന്നു,Non_hope_speech
ഇതൊക്കെ എപ്പോഴേ കളഞ്ഞൂ ഉപയോഗിക്കുന്നത് ചൈനീസ് ഫോണാണ് പക്ഷേ ഇനിയൊരിക്കലും ചൈനീസ് ഫോണ്‍ വാങ്ങില്ല സാംസങോ നോക്കിയയോ പോലുള്ള ഫോണേ വാങ്ങൂ പിന്തുണ  ഇന്ത്യൻ  സൈന്യം  ബഹിഷ്‌കരിക്കുക  ചൈന,Non_hope_speech
എന്റെ യൗകം അഡിക്റ്റ ചങ്കത്തി,Non_hope_speech
ഞൻ ആയി തന്നെ ഇരിക്കണം ഇത് പറയാൻ ആരേം ഭയക്കരുത് ഗോ മുന്നിലാണ്,Non_hope_speech
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  കലയനാട് മാത്രം നടകുല,Non_hope_speech
ശരത് പിസ് അനാവശ്യമായി എന്തു ചെയ്യുന്നതും നമ്മുക്ക് ബാധ്യതയാവും സൗ ജന്യം  ആയി നടക്കുക ശാന്തമാകൂ,Non_hope_speech
kmw rider,not-malayalam
മിനു ജോർജ്ജ്  ഓക്കേ,Non_hope_speech
വെള്ള  ചാനൽ  സമൂഹത്തിൽ നിന്നല്ലെ മാനസിക സംഘർഷം അപ്പൊൾ സമാധാനം സമൂഹം പറയണം,Hope_speech
എന്ത പട്ടി  കമ്മ്യൂണിസ്റ്റ്  ചൈനയുമായി യുദ്ധം വേണ്ട എന്നായിരിക്കും,Non_hope_speech
ഈ ആങ്കർ  ആണോ അനന്തഭദ്രം എന്ന ഫിലിംൽ വെളിച്ചപ്പാടിന്റെ മകൻ ആയി അഭിനയിച്ചത്,Non_hope_speech
will do a video,not-malayalam
എല്ലാം ഒരു ഇമ്മ്യൂണിറ്റി യുടെ കളി,Non_hope_speech
ഈ സോനുവിനെ കാണാൻ ഇന്ദു ലുക്ക്‌ അല്ലെ കെവിന് വേണ്ടില്ലായിരുന്നു തോന്നുന്നുണ്ട്,Non_hope_speech
അനശ്വര കൃഷ്ണൻ അനശ്വര കൃഷ്ണൻ ഓക്കേ,Non_hope_speech
ഈ ജഡ്ജ് ആയി ഇരിക്കുന്ന അപ്പൂപ്പന് വല്യ റോൾ ഒന്നും ഇല്ലല്ലേ,Non_hope_speech
ജഗൻ ടോം  അത് നിനക്ക് ബയോളജി പൂർണ്ണമായും അറിയാഞ്ഞിട്ടാണ് മത പുസ്തകം പഠിക്കുന്നവർക്ക് ശാസ്ത്രം ഒന്നും അറിയാത്ത വാണ് എന്ന് നിന്റെ വെറും തെറ്റിദ്ധാരണയാണ്,Non_hope_speech
ബാബു കോഴി,Non_hope_speech
നിങ്ങൾ സന്തോഷമായി ജീവിക്കു മറ്റുള്ളവർ പറയുന്നത് പറയട്ടെ,Hope_speech
ഇ അഭിപ്രായം  എല്ലാദിതും ഉണ്ടാലോ,Non_hope_speech
ഈ ലിസ്റ്റിലുള്ള ഒരു ആപ്പും എന്റെ ഫോണിൽ ഇല്ല,Non_hope_speech
അവരുടെ ജീവിത എം അവാർഡ് ഇഷ്ട്ടം,Non_hope_speech
സന്തോഷം  കല്യാണം  വാർഷികം  ഒപ്പം  ദൈവം  അനുഗ്രഹിക്കണമേ  നിങ്ങൾ,Hope_speech
ഹോസ്പിറ്റലിൽ പോകേണ്ടേ,Non_hope_speech
ബൈജൂസ്‌ അപ്ലിക്കേഷൻ  മലയാളികളുടെ അഭിമാനം അന്ന് സഹോദരൻ  അതിന്റെ സ്ഥാപകൻ  ബൈജു മലയാളി അന്ന്,Non_hope_speech
അതിന് ഒരു വഴിയേ ഒള്ളൂ അരുൺ പറഞ്ഞതുപോലെ നല്ല വായനയും സ്വന്തം സ്വത്വം മനസിലാക്കി അതിനെ അംഗീകരിക്കുക,Hope_speech
ശ്രവം അതായത് മൂക്കളയും തുപ്പ്‌ലും,Non_hope_speech
ഈ പറഞ്ഞ കണക്കുകൾക്ക് എന്താണ് തെളിവ് ദയവായി  വ്യക്തമാക്കാം,Non_hope_speech
മോട്ടത്തലയൻ പവലി അടി പോലെ  വീഡിയോക്ക്,Non_hope_speech
ഈ ൮൦ക് എന്താണെന്ന് ഒന്ന് പറഞ്ഞ തരുമോ,Non_hope_speech
കെവിൻ പള്ളി പ്രമാണങ്ങൾ മാറ്റി എഴുതെൻണ്ടി വരും,Non_hope_speech
പണ്ട് ഒരു 6 വയസുകാരിയായ മകളെ രക്ഷിച്ച പോലെ ആകാതിരുന്നാൽ മതിയായിരുന്നു ണ് ആമീൻ,Non_hope_speech
ഹലോ  മാത്രേ ഉള്ളുനിറച്ചാർജ് നു ഉള്ള പൈസ ആറ്റിൽ നിന്ന കിട്ടാൻ,Non_hope_speech
ഇവന്റെയൊക്കെ അച്ചന്മാർ ഇങ്ങനെ ആയിരുന്നെങ്കിൽ ഇന്ന് ഇവന്മാർ ജനിക്കില്ലായിരുന്നു,Non_hope_speech
നഹ്സിൻനിക്സൺ ഒപ്പം  എടാ വിഢി ഇങ്ങനെ ഉള്ളവരെ സൃഷ്ടിച്ചത് ദൈവം അല്ല മനുഷ്യന്റെ അതിക്രമം ആണ് അവരെ ആ രിധിയിൽ എത്തിച്ചത് ദൈവം ഇല്ലതെ ജീവിച്ചിട്ടാണ് ഒപ്പം  ദൈവം മനുഷ്യനെ സൃട്ടിച്ചപ്പോൾ അവനു പൂർണ്ണ സ്വാതന്ത്ര്യം കൊടുത്തു അവൻ മുതലെടുക്കുകയാണ് ചെയ്തത് സൃഷ്ടിച്ച ദൈവത്തെ ഓർക്കുന്നില്ല എടാ വിഡ്ഢി ദൈവം ഒരു ന്യായാധിപതിയെ പോലെ എല്ലാം ഞാൻ ന്യായം വിധിക്കുന്ന ഒരു ദിവസം വരും ണ്അ ന്ന് നിനക്കു0 നിന്റെ കൂട്ടർക്കും പലിശ സഖിതം കിട്ടും,Non_hope_speech
നിങ്ങളൊക്കെ വിവാഹം കഴിഞ്ഞു വാതിലടച്ചു ലോക്കിട്ട് ദൈവത്തെ ധ്യാനിച്ചു ഇരിക്കും,Non_hope_speech
ഹായ് സൂര്യമ്മാ കരയരുത് ഒരു പാട് വിഷമം ഉണ്ട് കരയുന്നത് കണ്ടിട്ട് സന്തോഷമായി സുഖമായി ഇരിക്കണം എപ്പോഴും രണ്ടാളും അമ്മക്കും മക്കൾക്കും വേണ്ടി ഞാൻ എന്നും പ്രാർത്ഥിക്കും,Hope_speech
ഞാൻ ഒന്നും പറയുന്നില്ല ഒപ്പം  നല്ലതും മോശവും,Non_hope_speech
വ്യാസ് ആഴത്തിലുള്ള  ക്ഷമിക്കണം  ഇവിടെ ഞാൻ അത് എഴുതാൻ പാടില്ല,Non_hope_speech
ആ കോളേജ്  ഹോസ്റ്റൽ എവിടെയാ,Non_hope_speech
2 ആണുങ്ങൾ രക്ഷപെട്ടു 2 പുരുഷന്മാർക്കുള്ള  രക്ഷപ്പെട്ടു,Non_hope_speech
ഞങ്ങൾക്ക് ഈ നല്ലറിവ് തന്ന അങ്ങയെ ദൈവം അനുഗ്രഹിക്കട്ടെ എനിക്ക് ഇതൊന്നും അറിയില്ലാരുന്നു നന്ദി ഡോക്ടർ,Hope_speech
ടാ കെവിൻ തെണ്ടി നീ എന്ന കോപ്പാണ് പറയുന്നത് നിനക്ക് എന്തിനെങ്കിലും വ്യക്തത  ഉണ്ടോ ഊളെ രണ്ടുപെൺകുട്ടികളുടെ ജീവിതം  കൊള്ള  ചെയ്യാതെ ആ സഹോദരൻ  സ് എടുത്ത തീരുമാനത്തെ ഞാൻ അഭിനന്ദിക്കുന്നു സ്നേഹം  നിങ്ങൾ  സഹോദരൻ,Non_hope_speech
സാഇരമ്പത്തൂൽ ഷെസ ഒന്ന് പോടോ,Non_hope_speech
ഇതൊക്കെ ഒരു തരം മാനസിക രോഗമാണ് പിന്നെ അവസാനം പറഞ്ഞ ആ കുട്ടിയുടെ വാക്കുകൾ തികച്ചും പൊട്ടത്തരമായിട്ടാണ് തോന്നിയത്,Non_hope_speech
കറുത്ത കോട്ടിട്ട മാക്രി പറഞ്ഞത് ഒന്നും മനസ്സിലായില്ല,Non_hope_speech
അനീഷ് കെ ടി ഒപ്പം  aĺlvarumm ഒരു പോളയന്നൂ സഹോദരൻ,Non_hope_speech
അവർ കോട്ടിൽ അടിക്കുമ്പോ കണ്ണാ അടി പൊള്ളി,Non_hope_speech
എന്താണ് പ്രകൃതി എന്നും എന്തൊക്കെയാണ് പ്രകൃതിയിലെ വൈവിധ്യങ്ങൾ എന്നും തുടങ്ങിയ കാര്യങ്ങളിൽ അറിവില്ലാത്തതുകൊണ്ടാണ് പ്രകൃതിവിരുദ്ധം എന്ന പ്രയോഗം ഈ വിഷയവുമായി ബന്ധപ്പെട്ട ചർച്ചകൾക്കിടയിൽ സ്ഥിരമായി ഉന്നയിക്കപെടുന്നത് ഒപ്പം  പ്രകൃതിയെപ്പറ്റിയും അതിലെ വൈവിധ്യങ്ങളെപ്പറ്റിയും അറിയില്ല എന്നതിന്റെ അർത്ഥം അതൊന്നും നിലനിൽക്കുന്നില്ല എന്നല്ല,Hope_speech
നീയൊക്കെയേ അല്ലേടാ ഞനഗ്ഗാടെയേ മനസമാധാനം കളയാണേയ്,Non_hope_speech
അമൽ എന്ത് എങ്ങനെ,Non_hope_speech
ജിബിൻ ഞങ്ങൾ മനുഷ്യർ ഭൂമിയിൽ സന്തോഷത്തോടെ ജീവിച്ചോളാം ഒപ്പം  ചേട്ടൻ അറിയാത്ത ലോകത്തെ പറ്റി സ്വപ്നം കണ്ട് ആഗ്രഹങ്ങൾ ഉള്ളിലൊതുക്കി ജീവിച്ചോളൂ,Hope_speech
സ്നേഹിക്കുന്ന ആളോടൊപ്പം ജീവിക്കുന്നതാണ് സന്തോഷം ഒപ്പം  കുട്ടികൾ വേണമോ വേണ്ടയോ എന്നത് ഓരോരുത്തരുടെ താല്പര്യം ആണ്   ണ്  ഗേ ലെസ്ബിയൻ ദമ്പതികൾക്ക് ദത്തെടുക്കാൻ ഉള്ള നിയമസംവിധാനം ഉണ്ടാക്കണം,Hope_speech
യൂട്യൂബ് അപ്ലിക്കേഷൻ  ചൈന  ന്റെ ആണെങ്കിൽ,Non_hope_speech
ബിബിൻ സെബാസ്റ്റ്യൻ  ആരെങ്കിലും പറയാനോ,Non_hope_speech
സീനത് സീന എബ്ബ്ൾ നിങ്ങൾ പറയ് സ്വവർഗ്ഗാനുരാഗി  പ്പ്കണ് ഉള്ള ചികിത്സ  ന്താണ് ന്തയ്സ്ലും ഒരു അസുഖം വന്നാൽ നിങ്ങക് ഈ എംബിബിസ് പഠിച്ചവരുടെ അടുത്താലേ പോകു ഓ നിങ്ങൾ ഖുർആൻ വായിച്ച അസുഖം മറ്റുമായിരിക്കും ale,Hope_speech
so cute couples,not-malayalam
അവർ ഇഷ്ടമുള്ളത്പോലെ ജീവിക്കട്ടെ,Hope_speech
ജെസ്റ്റീന മാറിയ ജെസ്റ്റീന മാറിയ മാഡം ഉദ്ദേശിക്കുന്നത് എനിക്ക് മനസ്സിലായില്ല ഒന്ന് വിശദമായി പറയൂ,Non_hope_speech
ഇതിൽ ചോദ്യം ചോദിക്കുന്ന മഞ്ഞ ഷർട്ടും ഇട്ടവനെയും അവന്റെ കൂടെയുള്ളവളെയും അടിച്ചൊടിക്കേണം,Non_hope_speech
ആദർശ് ആദ്മി,Non_hope_speech
നഹ്യാൻ ഉപ്പ് ആണ് 4 വർഷങ്ങൾ  ആയുള്ള മോൻ ഉണ്ട് എന്തൊക്കെയാ കുട്ടികൾക്കു ശദ്ധിക്കേണെന്ന് ഒരു വീഡിയോ  ചെയ്യാവോ ഡോക്ടർ  ദയവായി,Non_hope_speech
ഞാനൊരു ഗേ അല്ല പക്ഷേ ഹോസ്റ്റൽ ജീവിതത്തിലൂടെ ഞാൻ പലരീതിയിൽ അനുഭവിച്ചിട്ടുണ്ട് ഇങ്ങനെയുള്ള ജീവിതത്തെ ഒരുപാട് വെറുക്കുന്നു ഇസ്ലാമിൽ മുമ്പ് ഒരു സമുദായത്തിൽ ഇങ്ങനെ ഒരു ചരിത്രം രേഖപ്പെടുത്തിയിട്ടുണ്ട് പിന്നീട് ആ സമൂഹത്തെ നശിപ്പിച്ചത് ആയിട്ടും ഖുർആൻ വ്യക്തമാക്കുന്നുണ്ട്,Non_hope_speech
പാവം അപ്പൂപ്പന്‍ ന്യായാധിപൻ  പേടിച്ചു ഇരിക്കുവ,Non_hope_speech
കൂടി കൊടുക്കുന്നവനോടാണ് കയർക്കേണ്ടത് എന്ന്‌ അരുൺ വിചാരിച്ചു എന്ന്‌ കരുതി സമാധാനിക്കു,Non_hope_speech
currect review okk,not-malayalam
എല്ലാവരും ഇതുപോലെയായാൽ മനുഷ്യ കുലം ഇതോടെ അവസാനിക്കും,Non_hope_speech
ആദ്യം കയ്യിലുള്ള ചൈനീസ് ഫോണുകൾ ഉപേക്ഷിച്ചു നോക്കൂ അതോടുകൂടി 90 ശതമാനം  പേരുടെ കയ്യിലും മൊബൈൽ ഉണ്ടാവില്ല,Non_hope_speech
happy married life,not-malayalam
ചേച്ചി ആളുകൾ പറയുന്നത് എന്തിനാ മനസ്സിൽ വയ്ക്കുന്നെ നേരെ ഉള്ള നമ്മളെയൊക്കെ എന്തൊക്കെ പറയുന്നു അത് പോട്ടെ,Hope_speech
ജയ് ഹിന്ദ്,Non_hope_speech
സന്തോഷം  കല്യാണം  വാർഷികം  സുറായ ഏഷ്യൻ പൈൻമരം  ഒരു കാര്യം എൻറെ കുടുംബത്തെ ഞാനായിട്ട് വേദനിപ്പിക്കാതിരിക്കാൻ ഞാൻ എന്നിലെ സ്ത്രീ യെമൂടിവെച്ചു,Hope_speech
നമ്മുടെ നാട്ടിലൊക്കെ കുന്ദൻ എന്നും പറയും,Non_hope_speech
ഹാപ്പി അനിവേഴ്സറി സുറിയാമ്മ ഇഷാനിക്ക,Hope_speech
ഒരു സംശയവുമില്ല ഇടം വലം നോക്കാതെ ചെയ്തിരിക്കും,Non_hope_speech
ആണും പെണ്ണും ബന്ധം വേറെ ലെവലാ അതിന്റെ സൗന്ദര്യം യമ വേറെയാണ്,Non_hope_speech
സുറിയാമ്മ എന്ന് എല്ലാരും വിളിക്കുന്നത് ഒരമ്മയുടെ സ്നേഹം സുറിയാമ്മ എല്ലാര്ക്കും നല്കുന്നതുകൊണ്ടല്ലേ,Hope_speech
സൂര്യയെ ഞാൻ ആദ്യം കണ്ടത് 10 വർഷങ്ങൾക്ക് മുമ്പ് മൺറോതുരുത്തിൽ ഒരു പരിപാടിയിലാണ് അവിടെ ഞങ്ങളുടെ ചെണ്ടമേളത്തോടൊപ്പം ഡാൻസ് കളിക്കാൻ വന്ന സൂര്യയെ ഒരു കാര്യവുമില്ലാതെ അവിടെയുള്ള ഒരു നാറി തല്ലി അന്നും ഇതുപോലെ ഒരുപാട് പേർ അവർക്ക് ചുറ്റും നിന്ന് ഒമ്പതെന്നും ചാന്ത് പൊട്ടുമെന്നുമൊക്കെ വിളിച്ച് കളിയാക്കി എനിക്ക് ഇപ്പോഴും ഇന്നത്തേത് പോലെ ആ സംഭവം ഓർമ്മയുണ്ട് ഞാൻ കുറച്ച് ദിവസം മുമ്പ് കൂടി ഈ കാര്യം എന്റെ വൈഫിനോട് ഈ കാര്യം പറഞ്ഞിരുന്നു വളരെ യാദൃശ്ചികമായി ഈ വീഡിയോ കണ്ടപ്പോൾ എനിക്ക് ആ സംഭവം ഓർമ്മ വന്നു ഏതോ കല്ലമ്പലത്തിനപ്പുറം എവിടെയോ വച്ചാണ് അന്ന് സൂര്യ ഞങ്ങൾ സഞ്ചരിച്ച വാഹനത്തിൽ കയറിയത് സത്യത്തിൽ അപ്പോൾ ഞാൻ കരുതിയത് സൂര്യ പെണ്ണാണെന്നായിരുന്നു ഒപ്പം  നബി,Hope_speech
good job doctor,not-malayalam
സല്യൂട് നിങ്ങൾക്ക് എന്റെ വക,Hope_speech
അരുൺ സൂപ്പർ  കെവിനേ നിനക്കെന്താ ഇവർ ഒരുമിച്ചു ജീവിച്ചാൽ,Hope_speech
അറിവുകൾ അറിവില്ലാത്തവർക് പറഞ്ഞു കൊടുക്കാൻ ഒരു മടിയും കാണിക്കാതെ ഡോക്ടർ ആണ് യഥാർത്ഥ ഹീറോ,Hope_speech
നമ്പർ  ഒക്കെ കിട്ടിയോ,Non_hope_speech
ഭാരത് മത കി ജയ്,Non_hope_speech
എന്നാലും പയ്യൻ  ഇഗ്നേയ,Non_hope_speech
ഡോൺ  ഓൺ ഇങ്ങനെ ആരേം കൊല്ലാതടെ സത്യം ചിരിച്ചെന്റെ ഒടുക്കം വന്നു,Non_hope_speech
ചേട്ടാ ടിക്കറ്റാക്കിന്‌ പകരം വന്ന 3 എണ്ണം അതിൽ ഏതാ മികച്ചത്  മറുപടി  ദയവായി,Non_hope_speech
തെറ്റിദ്ധാരണകൾ മാറാൻ സഹിച്ചു ഈ വീഡിയോ,Non_hope_speech
ദ്രശ്യം മോഡൽ സോറി മുംബൈ പോലീസ് പോയി ചാക്,Non_hope_speech
6 വയസ്സുകാരിയെ കെട്ടി 9 വയസ്സിൽ ബലാത്സംഗം ചെയ്ത,Non_hope_speech
sadham hussein video,not-malayalam
വിപണി  ഇത് എന്തെങ്കിലും ഉൽപ്പന്നം  വന്നാൽ ഉപയോഗിക്കാന്‍ മാത്രേ ആളുകള്‍ക്ക് കസീവ് ഉള്ളോ ഒപ്പം  സ്വന്തമായ് നൈപുണ്യം  വികസിപ്പിക്കുക  ചെയത് ഉൽപ്പന്നങ്ങൾ  നിർമ്മാണം  ചെയ്ത തുടങ്ങുക ഒപ്പം  രാജ്യത്തിന്റെ വളർച്ച സർക്കാർ  റേഷന്‍ തീരുന്നത് കൊണ്ടോ ഫ്രീ വിദ്യാഭ്യാസം  തീരുന്നത് കൊണ്ടോ മാത്രം അല്ല സംരംഭകൻ  നല്‍കുന്ന സംഭാവന ആണ് ഒപ്പം  ചൈന  ഈ ലെവൽ  എത്തിയത് അവിടുത്തെ ജനങ്ങളുടെ കസീവ് ആണ് അവിടെ ആരും രാഷ്ട്രീയത്തിന് സമയം കളിയില്ല കല്ലജ് രാഷ്ട്രീയ പ്രവര്‍ത്തനം നടത്തില്ല സ്വന്തമി പണം  നിർമ്മാണം  കഴിവുകൾ  ആണ് ചൈനീസ് വിദ്യാർത്ഥികൾ  ചെയുന്നത് ഒപ്പം  ഇനിടാൻ വിദ്യാർത്ഥി  എല്ലാവരും ഒന്നെങ്കിൽ സർക്കാർ  ജോലി,Hope_speech
അൽഹംദുലില്ലാഹ് ഓക്കേ,Non_hope_speech
രാജുവേട്ടന്റെ കാര്യം ഒരു തീരുമാനമായി,Non_hope_speech
പോലെ  പകരം ഉള്ള അപ്ലിക്കേഷൻ  ഏതാ,Non_hope_speech
അവർക്ക് രോഗികള്‍ എപ്പോഴും ജീവിത മാര്‍ഗ്ഗം അല്ലേ,Non_hope_speech
ഹെൽസിങ്കി  പവലി അല്ലെ,Non_hope_speech
പ്രതിരോധശക്തി ഉള്ള ഒരാളുടെ അടുത്ത് നിന്ന് കൊറോണ രോഗി തുമ്മിയാൽ രോഗം പിടിക്കുവാൻ സാധ്യത എത്രത്തോളമാണ്,Non_hope_speech
സാർ   ണ്  പ്രവാസികളായ ഞങ്ങൾ നാട്ടിൽ വന്നാൽ കോറന്റൈനിൽ ഇരിക്കുന്ന സമയത്ത് ജനവാതിൽ തുറന്നിട്ട് പുറത്തേക്കൊന്ന് നോക്കാൻ പോലും നാട്ടുകാർ സമ്മതിക്കില്ല അത്രക്കും വെറുപ്പാണ് നാട്ടുകാർക്ക് പ്രവാസികളോട്  ണ്   അടുത്ത വീട്ടുകാരൊക്കെ പേടിച്   ണ്  വീട്‌ വിട്ട് പോവാ  ണ്  എന്താ ചെയ്യാ   ണ്  സാർ പറ്റുമെങ്കിൽ അതിനെ കുറിച് ഒരു വീഡിയോ ചെയ്യണം സാർ,Non_hope_speech
ജ ദമ്പതികൾക്ക് വേണ്ടി ഇത്രയും ശക്തമായി വാദിച്ച അരുണേ,Non_hope_speech
സമൂഹം ഹോമോസെസ്ക്അലിറ്റിയെ സാധാരണ  ആയി കണ്ടാൽ ഈ പ്രശ്നം മാറും,Hope_speech
വിവാഹ വാർഷിക ആശംസകൾ,Hope_speech
കുട്ടി എം കുട്ടി അത് പൈൻമരം  കേൾക്കാൻ നെ ഇലയിരുനിലോ,Non_hope_speech
മതി ബ്രോൺ ഉയർന്ന  ചലനാത്മക  ശ്രേണി  കളിക്കാം,Non_hope_speech
very much true,not-malayalam
ഞാൻ സൗ ജന്യം  തീ  ആക്കി,Non_hope_speech
ഈ പറഞ്ഞ എല്ലാത്തിനും ഉണ്ടോ എന്ന് അറിയില്ല എന്നാ പകുതിയിൽ കൂടുത്താൽ അപ്പസ്‌ നും പകരം അപ്പസ്‌ ഉണ്ട് വേണ്ടി  ഉദാഹരണം  ക്സിഡെർ ബദൽ  ജിയോ സ്വിച്ചുചെയ്യുക,Non_hope_speech
ഫോറ്റിനിടെ കളിക്ക് കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  ചൈന  ബഹിഷ്‌കരിക്കുക  ഇറ്റ്,Non_hope_speech
കെവിന് കാര്യങ്ങൾ അറിയാം പക്ഷേ അത് പറയാൻ അറിയില്ല കെവിൻ  സാമൂഹിക  ആഘാതം  നോക്കുന്നു ഇ ഗുയ്   ദമ്പതികൾ  നെയ് പൊലീ ഒരുപാട് പേരുണ്ട് പക്ഷേ അത് ഒരു ഫാമിലിയെടാ ചെല്ലുമ്പോ മാറിയെന്നു വരുന്നു ലെസ്ബിയൻ  guy  ഉദയ് സഹിക്കാൻ പറ്റാത്ത അവസ്ഥ ഇന്ത്യന്,Non_hope_speech
അപ്പോൾ ഈ ബൈസെക്ഷ്വൽ  ആളുകൾ  എങ്ങനെ ഉണ്ടാക്കുന്നത് അതൂടെ പറയുമോ,Non_hope_speech
ആഗ്രഹിക്കുന്നു  എ സന്തോഷം  കല്യാണം  വാർഷികം  'അമ്മ ഇക്കാക്കാ,Hope_speech
ഓരോരുത്തർക്കും അവരുടെ ജീവിതം തിരഞ്ഞെടുക്കുക  ചെയ്യാൻ അവകാശം ഉണ്ട് അവർ അവർക്കിഷ്ടമുള്ള രീതി ജീവിക്കട്ടെ,Hope_speech
രഞ്ജീവ്‌ റോക്കോക്കോ എഡോ വാക്കാലുള്ള  കുറ്റവാളി  അയാൾ ബാക്കി ഉള്ളവർക്ക് കൊഴപ്പാവ വാക്കാലുള്ള  സ്വവർഗരതി  അയാൾ അത് അവാർഡ് ജീവിതത്തിന്റെ കാര്യം അല്ലെ വേറെ ആർക്ക് എന്ത് കുഴപ്പവൻ ഉണ്ടാവുന്നെ,Hope_speech
ഇന്നേ ന്യൂസിൽ കണ്ടു ഇങ്ങനെയൊരു പട്ടിക  പുറത്തുവിട്ടിട്ടില്ലന്നെ ശരിയാണോ,Non_hope_speech
ക്രിസ്റ്റിൻ അലക്സ്  അറിയില്ല,Non_hope_speech
ജഗൻ ടോം  ചില ഹോർമോണുകൾ മനുഷ്യന്റെ ചിന്തകൾക്കു സരിച്ച് മാറ്റങ്ങൾ സംഭവിക്കും ബായ് അതും ശാസ്ത്രമാണ് അതിന് തെളിവുകൾ വേണമെങ്കിൽ ഞാൻ കൊണ്ടു വരാം,Non_hope_speech
ഞാൻ ഒരുപാട് തവണ സ്പെന്റ്‌ ചെയ്യുന്നത് ഹലോ  ആണ്‌ അത് നിരോധനം  ആയി അതിന് പകരം യൂസ് ആക്കാൻ പറ്റുന്ന നല്ല അപ്ലിക്കേഷൻ  പറഞ്ഞു തരാമോ,Non_hope_speech
കഥ കേട്ട് അന്തംവിട്ട ഞാൻ,Non_hope_speech
ആഗതം എന്താണ് അതിന്റെ അർത്ഥം,Non_hope_speech
സ്വരാജ് അറിയേറി കുന്ദൻ പുള്ളി,Non_hope_speech
എന്റെ ഫോൺ അൺഇൻസ്റ്റാൾ ചെയ്യണമെങ്കിൽ എനിക്ക് ചൈനീസ് ഫോൺ ഉണ്ട്,Non_hope_speech
നല്ല ഇൻഫർമേഷൻ,Hope_speech
ട്ടോ സംസാരിക്കുക  വേറെന്തോ,Non_hope_speech
